date,time,room,camera102,camera103,camera104,total_occupancy,cleaning,Deep Cleaning
29-03-2022,20:46:22,M1 Saperation Room,0,2,1,3,False,False
29-03-2022,20:46:28,M1 Saperation Room,0,2,1,3,False,False
29-03-2022,20:46:31,M1 Saperation Room,0,2,2,4,False,True
29-03-2022,20:46:36,M1 Saperation Room,0,2,1,3,False,False
29-03-2022,20:46:38,M1 Saperation Room,0,2,2,4,False,True
29-03-2022,20:46:44,M1 Saperation Room,0,2,1,3,False,False
29-03-2022,20:46:57,M1 Saperation Room,0,2,1,3,False,False
29-03-2022,20:46:59,M1 Saperation Room,0,2,1,3,False,False
29-03-2022,20:47:02,M1 Saperation Room,0,2,1,3,False,False
29-03-2022,20:47:11,M1 Saperation Room,2,2,0,4,False,False
29-03-2022,20:47:14,M1 Saperation Room,2,2,0,4,False,False
29-03-2022,20:47:22,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,20:47:24,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,20:47:28,M1 Saperation Room,2,1,0,3,False,False
29-03-2022,20:47:32,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,20:47:35,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,20:47:36,M1 Saperation Room,1,1,1,3,False,False
29-03-2022,20:47:40,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,20:47:57,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,20:48:03,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,20:48:05,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,20:48:44,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,20:48:46,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,20:49:07,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,20:49:10,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,20:49:15,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,20:49:18,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,20:49:20,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,20:49:23,M1 Saperation Room,2,1,0,3,False,False
29-03-2022,20:49:27,M1 Saperation Room,2,1,0,3,False,False
29-03-2022,20:49:29,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,20:49:34,M1 Saperation Room,2,1,0,3,False,False
29-03-2022,20:49:40,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,20:49:44,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,20:49:48,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,20:49:55,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,20:50:10,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,20:50:17,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,20:50:19,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,20:50:23,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,20:50:25,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,20:50:28,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,20:50:33,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,20:50:34,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,20:50:46,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,20:50:49,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,20:50:55,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,20:50:58,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,20:51:03,M1 Saperation Room,2,1,0,3,False,False
29-03-2022,20:51:15,M1 Saperation Room,3,0,0,3,False,False
29-03-2022,20:51:20,M1 Saperation Room,2,0,0,2,False,False
29-03-2022,20:51:24,M1 Saperation Room,2,0,0,2,False,False
29-03-2022,20:51:27,M1 Saperation Room,2,0,0,2,False,False
29-03-2022,20:51:39,M1 Saperation Room,2,0,1,3,False,False
29-03-2022,20:51:41,M1 Saperation Room,2,0,0,2,False,False
29-03-2022,20:51:43,M1 Saperation Room,2,1,0,3,False,False
29-03-2022,20:51:45,M1 Saperation Room,2,1,0,3,False,False
29-03-2022,20:51:51,M1 Saperation Room,2,1,0,3,False,False
29-03-2022,20:51:54,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,20:51:58,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,20:52:05,M1 Saperation Room,0,3,0,3,False,False
29-03-2022,20:52:09,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,20:52:20,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,20:52:25,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,20:52:32,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,20:53:10,M1 Saperation Room,0,3,0,3,False,False
29-03-2022,20:53:12,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,20:53:18,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,20:53:24,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,20:53:35,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,20:53:58,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,20:54:05,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,20:54:07,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,20:54:11,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,20:54:18,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,20:54:32,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,20:54:50,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,20:54:54,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,20:55:02,M1 Saperation Room,1,0,0,1,False,False
29-03-2022,20:55:23,M1 Saperation Room,2,0,0,2,False,False
29-03-2022,20:55:29,M1 Saperation Room,2,1,0,3,False,False
29-03-2022,20:55:34,M1 Saperation Room,2,1,0,3,False,False
29-03-2022,20:55:43,M1 Saperation Room,3,0,0,3,False,False
29-03-2022,20:55:49,M1 Saperation Room,2,0,0,2,False,False
29-03-2022,20:55:52,M1 Saperation Room,2,0,0,2,False,False
29-03-2022,20:55:54,M1 Saperation Room,2,0,1,3,False,False
29-03-2022,20:55:57,M1 Saperation Room,2,0,1,3,False,False
29-03-2022,20:56:02,M1 Saperation Room,2,0,1,3,False,False
29-03-2022,20:56:07,M1 Saperation Room,1,1,1,3,False,False
29-03-2022,20:56:25,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,20:56:34,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,20:56:51,M1 Saperation Room,1,0,0,1,False,False
29-03-2022,20:56:58,M1 Saperation Room,0,0,0,0,False,False
29-03-2022,20:57:31,M1 Saperation Room,1,0,0,1,False,False
29-03-2022,20:57:37,M1 Saperation Room,0,0,0,0,False,False
29-03-2022,20:57:41,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,20:58:40,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,20:58:48,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,20:58:55,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,20:58:57,M1 Saperation Room,0,3,0,3,False,False
29-03-2022,20:59:06,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,20:59:15,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,20:59:27,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,20:59:39,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,20:59:46,M1 Saperation Room,2,2,0,4,False,False
29-03-2022,20:59:49,M1 Saperation Room,2,1,0,3,False,False
29-03-2022,20:59:51,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,20:59:56,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,21:00:00,M1 Saperation Room,0,2,1,3,False,False
29-03-2022,21:00:07,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,21:00:11,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,21:00:18,M1 Saperation Room,0,2,1,3,False,True
29-03-2022,21:00:23,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,21:00:29,M1 Saperation Room,0,1,1,2,False,False
29-03-2022,21:00:33,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,21:00:34,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,21:00:41,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,21:00:45,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,21:00:51,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,21:00:54,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,21:01:03,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,21:01:09,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,21:01:11,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,21:01:20,M1 Saperation Room,0,1,1,2,False,False
29-03-2022,21:01:24,M1 Saperation Room,0,1,1,2,False,False
29-03-2022,21:01:37,M1 Saperation Room,0,1,1,2,False,False
29-03-2022,21:01:44,M1 Saperation Room,1,1,1,3,False,False
29-03-2022,21:01:46,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,21:01:47,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,21:01:54,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,21:01:59,M1 Saperation Room,0,1,1,2,False,False
29-03-2022,21:02:05,M1 Saperation Room,0,1,1,2,False,False
29-03-2022,21:02:06,M1 Saperation Room,1,1,1,3,False,False
29-03-2022,21:02:14,M1 Saperation Room,1,1,2,4,False,False
29-03-2022,21:02:18,M1 Saperation Room,1,1,3,5,False,True
29-03-2022,21:02:22,M1 Saperation Room,1,1,3,5,False,True
29-03-2022,21:02:27,M1 Saperation Room,1,1,1,3,False,True
29-03-2022,21:02:35,M1 Saperation Room,2,0,0,2,False,False
29-03-2022,21:02:44,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,21:02:49,M1 Saperation Room,2,0,0,2,False,False
29-03-2022,21:02:54,M1 Saperation Room,1,0,1,2,False,False
29-03-2022,21:02:56,M1 Saperation Room,1,0,3,4,False,False
29-03-2022,21:03:03,M1 Saperation Room,1,0,1,2,False,False
29-03-2022,21:03:08,M1 Saperation Room,1,0,2,3,False,False
29-03-2022,21:03:10,M1 Saperation Room,1,0,1,2,False,False
29-03-2022,21:03:26,M1 Saperation Room,1,0,0,1,False,False
29-03-2022,21:03:38,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,21:03:41,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,21:04:02,M1 Saperation Room,1,0,0,1,False,False
29-03-2022,21:04:06,M1 Saperation Room,3,0,0,3,False,False
29-03-2022,21:04:18,M1 Saperation Room,2,1,0,3,False,False
29-03-2022,21:04:20,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,21:04:30,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,21:04:34,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,21:04:51,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,21:04:57,M1 Saperation Room,2,1,0,3,False,False
29-03-2022,21:05:00,M1 Saperation Room,2,2,0,4,False,False
29-03-2022,21:05:04,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,21:05:07,M1 Saperation Room,1,3,0,4,False,False
29-03-2022,21:05:14,M1 Saperation Room,1,3,0,4,False,False
29-03-2022,21:05:23,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,21:05:24,M1 Saperation Room,0,3,0,3,False,False
29-03-2022,21:05:27,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,21:05:36,M1 Saperation Room,0,3,1,4,False,False
29-03-2022,21:05:38,M1 Saperation Room,0,3,0,3,False,False
29-03-2022,21:05:45,M1 Saperation Room,0,2,1,3,False,False
29-03-2022,21:05:50,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,21:06:01,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,21:06:13,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,21:06:17,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,21:06:22,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,21:06:32,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,21:06:42,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,21:07:12,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,21:07:13,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,21:07:19,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,21:07:24,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,21:07:35,M1 Saperation Room,2,1,0,3,False,False
29-03-2022,21:07:52,M1 Saperation Room,2,1,0,3,False,False
29-03-2022,21:08:00,M1 Saperation Room,3,1,0,4,False,False
29-03-2022,21:08:02,M1 Saperation Room,2,1,0,3,False,False
29-03-2022,21:08:04,M1 Saperation Room,2,2,0,4,False,False
29-03-2022,21:08:13,M1 Saperation Room,2,2,0,4,False,False
29-03-2022,21:08:14,M1 Saperation Room,2,1,0,3,False,False
29-03-2022,21:08:16,M1 Saperation Room,3,2,0,5,False,False
29-03-2022,21:08:19,M1 Saperation Room,3,1,0,4,False,False
29-03-2022,21:08:22,M1 Saperation Room,3,1,0,4,False,False
29-03-2022,21:08:24,M1 Saperation Room,4,1,0,5,False,False
29-03-2022,21:08:27,M1 Saperation Room,5,0,0,5,False,False
29-03-2022,21:08:36,M1 Saperation Room,2,2,1,5,False,False
29-03-2022,21:08:38,M1 Saperation Room,2,2,1,5,False,False
29-03-2022,21:08:50,M1 Saperation Room,3,1,1,5,False,False
29-03-2022,21:08:59,M1 Saperation Room,3,1,0,4,False,False
29-03-2022,21:09:02,M1 Saperation Room,4,1,0,5,False,False
29-03-2022,21:09:09,M1 Saperation Room,2,1,0,3,False,False
29-03-2022,21:09:27,M1 Saperation Room,2,0,1,3,False,False
29-03-2022,21:09:29,M1 Saperation Room,1,0,1,2,False,False
29-03-2022,21:09:40,M1 Saperation Room,1,1,1,3,False,False
29-03-2022,21:09:52,M1 Saperation Room,1,0,1,2,False,False
29-03-2022,21:10:00,M1 Saperation Room,2,1,1,4,False,False
29-03-2022,21:10:03,M1 Saperation Room,2,1,0,3,False,False
29-03-2022,21:10:05,M1 Saperation Room,2,0,0,2,False,False
29-03-2022,21:10:36,M1 Saperation Room,2,2,0,4,False,False
29-03-2022,21:10:42,M1 Saperation Room,2,2,0,4,False,False
29-03-2022,21:11:03,M1 Saperation Room,2,1,1,4,False,False
29-03-2022,21:11:05,M1 Saperation Room,2,1,0,3,False,False
29-03-2022,21:11:09,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,21:11:17,M1 Saperation Room,2,1,0,3,False,False
29-03-2022,21:11:22,M1 Saperation Room,2,1,0,3,False,False
29-03-2022,21:11:27,M1 Saperation Room,2,1,0,3,False,False
29-03-2022,21:11:28,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,21:11:32,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,21:11:40,M1 Saperation Room,2,2,0,4,False,False
29-03-2022,21:11:44,M1 Saperation Room,3,1,0,4,False,False
29-03-2022,21:11:55,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,21:12:00,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,21:12:03,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,21:12:11,M1 Saperation Room,2,1,0,3,False,False
29-03-2022,21:12:18,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,21:12:24,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,21:12:40,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,21:12:45,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,21:12:51,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,21:12:56,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,21:13:11,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,21:13:24,M1 Saperation Room,2,1,0,3,False,False
29-03-2022,21:13:28,M1 Saperation Room,2,2,0,4,False,False
29-03-2022,21:13:35,M1 Saperation Room,2,2,0,4,False,False
29-03-2022,21:13:49,M1 Saperation Room,2,2,0,4,False,False
29-03-2022,21:13:53,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,21:13:58,M1 Saperation Room,2,2,0,4,False,False
29-03-2022,21:14:08,M1 Saperation Room,2,1,0,3,False,False
29-03-2022,21:14:29,M1 Saperation Room,3,1,0,4,False,False
29-03-2022,21:14:33,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,21:14:35,M1 Saperation Room,2,1,0,3,False,False
29-03-2022,21:14:44,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,21:14:48,M1 Saperation Room,2,1,0,3,False,False
29-03-2022,21:14:54,M1 Saperation Room,2,1,0,3,False,False
29-03-2022,21:15:03,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,21:15:06,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,21:15:20,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,21:16:01,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,21:16:09,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,21:16:13,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,21:16:17,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,21:16:21,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,21:16:29,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,21:16:34,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,21:16:44,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,21:16:57,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,21:17:02,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,21:17:05,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,21:17:16,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,21:17:21,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,21:17:27,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,21:17:32,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,21:17:37,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,21:17:41,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,21:17:56,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,21:17:58,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,21:18:04,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,21:18:07,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,21:18:18,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,21:18:21,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,21:18:27,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,21:18:42,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,21:18:48,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,21:18:50,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,21:18:56,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,21:19:07,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,21:19:13,M1 Saperation Room,2,1,0,3,False,False
29-03-2022,21:19:17,M1 Saperation Room,2,1,0,3,False,False
29-03-2022,21:19:24,M1 Saperation Room,2,2,0,4,False,False
29-03-2022,21:19:28,M1 Saperation Room,2,1,0,3,False,False
29-03-2022,21:19:37,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,21:19:42,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,21:19:48,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,21:19:58,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,21:20:18,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,21:20:31,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,21:20:42,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,21:20:45,M1 Saperation Room,0,3,0,3,False,False
29-03-2022,21:20:49,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,21:20:51,M1 Saperation Room,0,3,0,3,False,False
29-03-2022,21:20:57,M1 Saperation Room,0,3,0,3,False,False
29-03-2022,21:20:59,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,21:21:03,M1 Saperation Room,0,3,0,3,False,False
29-03-2022,21:21:09,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,21:21:13,M1 Saperation Room,0,3,0,3,False,False
29-03-2022,21:21:15,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,21:21:23,M1 Saperation Room,0,3,0,3,False,False
29-03-2022,21:21:27,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,21:21:35,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,21:21:40,M1 Saperation Room,0,3,0,3,False,False
29-03-2022,21:21:43,M1 Saperation Room,0,3,0,3,False,False
29-03-2022,21:21:45,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,21:21:51,M1 Saperation Room,0,3,0,3,False,False
29-03-2022,21:21:55,M1 Saperation Room,0,3,0,3,False,False
29-03-2022,21:22:06,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,21:22:21,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,21:22:26,M1 Saperation Room,0,3,0,3,False,False
29-03-2022,21:22:29,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,21:22:44,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,21:22:55,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,21:23:09,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,21:23:17,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,21:23:19,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,21:23:21,M1 Saperation Room,0,3,0,3,False,False
29-03-2022,21:23:28,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,21:23:37,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,21:23:47,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,21:23:59,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,21:24:15,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,21:24:17,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,21:24:24,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,21:24:35,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,21:24:47,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,21:24:51,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,21:24:57,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,21:25:04,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,21:25:09,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,21:25:29,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,21:25:32,M1 Saperation Room,0,3,0,3,False,False
29-03-2022,21:25:36,M1 Saperation Room,0,3,0,3,False,False
29-03-2022,21:25:38,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,21:25:44,M1 Saperation Room,0,3,0,3,False,False
29-03-2022,21:25:50,M1 Saperation Room,0,3,0,3,False,False
29-03-2022,21:25:56,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,21:26:40,M1 Saperation Room,0,3,0,3,False,False
29-03-2022,21:26:49,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,21:26:52,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,21:26:56,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,21:26:59,M1 Saperation Room,2,1,0,3,False,False
29-03-2022,21:27:02,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,21:27:05,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,21:27:35,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,21:27:38,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,21:27:42,M1 Saperation Room,0,3,0,3,False,False
29-03-2022,21:27:47,M1 Saperation Room,0,3,0,3,False,False
29-03-2022,21:27:52,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,21:28:00,M1 Saperation Room,0,3,0,3,False,False
29-03-2022,21:28:03,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,21:28:19,M1 Saperation Room,0,3,0,3,False,False
29-03-2022,21:28:23,M1 Saperation Room,0,3,0,3,False,False
29-03-2022,21:28:30,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,21:28:32,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,21:28:38,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,21:28:49,M1 Saperation Room,0,3,0,3,False,False
29-03-2022,21:28:52,M1 Saperation Room,0,3,0,3,False,False
29-03-2022,21:29:04,M1 Saperation Room,0,3,0,3,False,False
29-03-2022,21:29:18,M1 Saperation Room,0,3,0,3,False,False
29-03-2022,21:29:31,M1 Saperation Room,1,2,1,4,False,False
29-03-2022,21:29:39,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,21:29:47,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,21:29:59,M1 Saperation Room,1,1,1,3,False,False
29-03-2022,21:30:05,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,21:30:11,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,21:30:17,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,21:30:23,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,21:30:26,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,21:30:32,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,21:30:38,M1 Saperation Room,0,0,0,0,False,False
29-03-2022,21:30:40,M1 Saperation Room,0,0,0,0,False,False
29-03-2022,21:30:45,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,21:30:48,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,21:30:52,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,21:30:55,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,21:30:59,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,21:31:03,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,21:31:06,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,21:31:09,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,21:31:15,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,21:31:33,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,21:31:44,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,21:31:52,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,21:31:55,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,21:32:04,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,21:32:12,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,21:32:23,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,21:32:29,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,21:32:33,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,21:32:40,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,21:32:44,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,21:32:46,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,21:32:50,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,21:32:54,M1 Saperation Room,0,3,0,3,False,False
29-03-2022,21:32:58,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,21:33:01,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,21:33:09,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,21:33:11,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,21:33:18,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,21:33:22,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,21:33:25,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,21:33:45,M1 Saperation Room,2,3,0,5,False,False
29-03-2022,21:33:48,M1 Saperation Room,2,2,0,4,False,False
29-03-2022,21:34:04,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,21:34:10,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,21:34:14,M1 Saperation Room,1,2,0,3,False,False
